source_id,source_label,scope,target_date,target_dateid,poll_at_utc,elapsed_ms,row_count,fingerprint_json
BI_DB_PositionPnL,BI_DB_dbo.BI_DB_PositionPnL,WHERE DateID = @dateid (crypto + non-crypto; SP filters crypto downstream),2026-06-07,20260607,2026-06-08T09:00:03,69752,139960600,"{""row_count"": 139960600, ""distinct_cids"": 2766667, ""distinct_instruments"": 10487, ""distinct_positions"": 139960600, ""sum_nop"": 15006623415.116, ""sum_units"": 14136281894.584358, ""sum_amount"": 15031435557.734, ""sum_position_pnl"": -657524035.5}"
BI_DB_PositionPnL_crypto_only,BI_DB_dbo.BI_DB_PositionPnL (joined to crypto Dim_Instrument),Exactly what #pnl_posDist produces in the SP,2026-06-07,20260607,2026-06-08T09:00:03,4834,24419206,"{""row_count"": 24419206, ""distinct_cids"": 1611370, ""distinct_instruments"": 290, ""sum_nop"": 3646115399.7636, ""sum_units"": 11479190120.40234}"
Dim_Position_matched_to_crypto_PnL,DWH_dbo.Dim_Position (intersected with crypto PositionPnL @dateid),Mirrors the SP's #pos join: only positions whose PositionID is in crypto PositionPnL @dateid AND satisfy OpenDateID <= @dateid AND (CloseDateID > @dateid OR CloseDateID = 0),2026-06-07,20260607,2026-06-08T09:00:03,357787,24419206,"{""row_count"": 24419206, ""distinct_positions"": 24419206, ""opened_on_date"": 24051, ""closed_on_date"": 0, ""sum_initial_amount_cents"": 550221836709.0}"
Dim_Instrument_crypto,DWH_dbo.Dim_Instrument (InstrumentTypeID = 10),All-time crypto instruments referenced by the SP,2026-06-07,20260607,2026-06-08T09:00:03,62,823,"{""row_count"": 823, ""max_instrument_id"": 228002, ""distinct_buy_currencies"": 706, ""distinct_sell_currencies"": 24}"
Fact_CurrencyPriceWithSplit,DWH_dbo.Fact_CurrencyPriceWithSplit,WHERE OccurredDateID = @dateid (drives EOD_Bid_Price),2026-06-07,20260607,2026-06-08T09:00:03,2716,16013,"{""row_count"": 16013, ""distinct_instruments"": 16013, ""sum_bid"": 20523842.564746, ""sum_ask"": 20566789.617819, ""max_bid"": 10149717.67}"
Fact_CurrencyPriceWithSplit_crypto,DWH_dbo.Fact_CurrencyPriceWithSplit (joined to crypto Dim_Instrument),Subset actually used in #NOP_1/#NOP_2 inner join,2026-06-07,20260607,2026-06-08T09:00:03,401,795,"{""row_count"": 795, ""distinct_instruments"": 795, ""sum_bid"": 13818818.482175}"
Fact_SnapshotCustomer,DWH_dbo.Fact_SnapshotCustomer @ @dateid (via Dim_Range),Exactly what #fsc selects,2026-06-07,20260607,2026-06-08T09:00:03,1708,48009208,"{""row_count"": 48009208, ""distinct_real_cids"": 48009208, ""sum_iscb_valid"": 47251856, ""dlt_user_count"": 98461}"
Dim_Customer,"DWH_dbo.Dim_Customer (TanganyStatusID, RegisteredReal)",Full table size + Tangany distribution + registrations <= @date,2026-06-07,20260607,2026-06-08T09:00:03,1700,48009208,"{""row_count"": 48009208, ""distinct_tangany_statuses"": 6, ""registered_real_le_date"": 48001897, ""registered_real_eq_date"": 7311}"
V_GermanBaFin,BI_DB_dbo.V_GermanBaFin @ @dateid,WHERE DateID = @dateid (drives IsGermanBaFin flag),2026-06-07,20260607,2026-06-08T09:00:03,17396,152405,"{""row_count"": 152405, ""distinct_cids"": 152405}"
External_TanganyStatus_dict,BI_DB_dbo.External_UserApiDB_Dictionary_TanganyStatus,Tangany status lookup (full table),2026-06-07,20260607,2026-06-08T09:00:03,2881,6,"{""row_count"": 6, ""max_id"": 6, ""distinct_names"": 6}"
Apex_Enrolment_optout_general,"Apex UserProgramEnrolment + History — opt-out (UserProgramID=2, status=2)",Exactly what #opt_out_general selects,2026-06-07,20260607,2026-06-08T09:00:03,28081,1552848,"{""row_count"": 1552848, ""distinct_gcids"": 1552848}"
Apex_Enrolment_optin_ETH,"Apex UserProgramEnrolment + History — opt-in ETH (UserProgramID=3, status=1)",Exactly what #opt_in_ETH selects,2026-06-07,20260607,2026-06-08T09:00:03,18566,365100,"{""row_count"": 365100, ""distinct_gcids"": 365100}"
BI_DB_Client_Balance_CID_Level_New,BI_DB_dbo.BI_DB_Client_Balance_CID_Level_New @ @dateid,TanganyStatus patch source (UPDATE after #fsc),2026-06-07,20260607,2026-06-08T09:00:03,745,6867100,"{""row_count"": 6867100, ""distinct_cids"": 6866660, ""distinct_tangany_values"": 6, ""sum_total_real_crypto"": 5287462266.33, ""sum_position_pnl_crypto_real"": -1727460859.34}"
Dim_Range,DWH_dbo.Dim_Range,Anchors @DateID -> DateRangeID join used in #fsc,2026-06-07,20260607,2026-06-08T09:00:03,509,1328501,"{""row_count"": 1328501, ""max_id"": 202606071231}"
Dim_Regulation,DWH_dbo.Dim_Regulation,INNER joined in #fsc,2026-06-07,20260607,2026-06-08T09:00:03,37,15,"{""row_count"": 15, ""max_id"": 14}"
Dim_Label,DWH_dbo.Dim_Label,INNER joined in #fsc,2026-06-07,20260607,2026-06-08T09:00:03,254,26,"{""row_count"": 26, ""max_id"": 31}"
Dim_MifidCategorization,DWH_dbo.Dim_MifidCategorization,INNER joined in #fsc,2026-06-07,20260607,2026-06-08T09:00:03,79,6,"{""row_count"": 6, ""max_id"": 5}"
Dim_AccountType,DWH_dbo.Dim_AccountType,INNER joined in #fsc,2026-06-07,20260607,2026-06-08T09:00:03,50,19,"{""row_count"": 19, ""max_id"": 18}"
Dim_PlayerLevel,DWH_dbo.Dim_PlayerLevel,INNER joined in #fsc,2026-06-07,20260607,2026-06-08T09:00:03,43,8,"{""row_count"": 8, ""max_id"": 7}"
Dim_PlayerStatus,DWH_dbo.Dim_PlayerStatus,INNER joined in #fsc,2026-06-07,20260607,2026-06-08T09:00:03,40,16,"{""row_count"": 16, ""max_id"": 15}"
Dim_Country,DWH_dbo.Dim_Country,INNER joined in #fsc,2026-06-07,20260607,2026-06-08T09:00:03,51,251,"{""row_count"": 251, ""max_id"": 250}"
TARGET_BI_DB_Crypto_NOP,BI_DB_dbo.BI_DB_Crypto_NOP @ @date  (the SP's INSERT target — instrument level),What ended up in the table for @date as of this poll,2026-06-07,20260607,2026-06-08T09:00:03,240,203058,"{""row_count"": 203058, ""distinct_instruments"": 290, ""sum_total_nop"": 3646115399.7636, ""sum_real_nop"": 3563129725.133, ""sum_cfd_nop"": 82985674.6306, ""sum_total_units"": 11479190120.40234, ""max_update_date"": ""2026-06-08T03:43:34""}"
TARGET_BI_DB_Crypto_NOP_CID,BI_DB_dbo.BI_DB_Crypto_NOP_CID @ @date  (the SP's INSERT target — CID level),What ended up in the table for @date as of this poll,2026-06-07,20260607,2026-06-08T09:00:03,806,5127449,"{""row_count"": 5127449, ""distinct_cids"": 1611370, ""sum_total_nop"": 3646115399.7636, ""sum_equity_real"": 3560007049.93, ""distinct_tangany_values"": 5, ""max_update_date"": ""2026-06-08T03:42:46""}"
SP_Crypto_NOP_run_history,BI_DB_dbo.DataSolutionsProcessesStatus — SP_Crypto_NOP runs for @dateid,Number of runs and most-recent timestamps for @dateid,2026-06-07,20260607,2026-06-08T09:00:03,199,2,"{""row_count"": 2, ""start_count"": 1, ""complete_count"": 1, ""last_event_ts"": ""2026-06-08T03:43:35""}"
