source_id,source_label,scope,target_date,target_dateid,poll_at_utc,elapsed_ms,row_count,fingerprint_json
BI_DB_PositionPnL,BI_DB_dbo.BI_DB_PositionPnL,WHERE DateID = @dateid (crypto + non-crypto; SP filters crypto downstream),2026-06-10,20260610,2026-06-11T09:00:02,8346,140350384,"{""row_count"": 140350384, ""distinct_cids"": 2765351, ""distinct_instruments"": 10505, ""distinct_positions"": 140350384, ""sum_nop"": 14422933729.6114, ""sum_units"": 14126952545.164965, ""sum_amount"": 15059880997.194, ""sum_position_pnl"": -1103688914.58}"
BI_DB_PositionPnL_crypto_only,BI_DB_dbo.BI_DB_PositionPnL (joined to crypto Dim_Instrument),Exactly what #pnl_posDist produces in the SP,2026-06-10,20260610,2026-06-11T09:00:02,3168,24396270,"{""row_count"": 24396270, ""distinct_cids"": 1610052, ""distinct_instruments"": 289, ""sum_nop"": 3502874765.3145, ""sum_units"": 11467093200.5499}"
Dim_Position_matched_to_crypto_PnL,DWH_dbo.Dim_Position (intersected with crypto PositionPnL @dateid),Mirrors the SP's #pos join: only positions whose PositionID is in crypto PositionPnL @dateid AND satisfy OpenDateID <= @dateid AND (CloseDateID > @dateid OR CloseDateID = 0),2026-06-10,20260610,2026-06-11T09:00:02,14719,24396270,"{""row_count"": 24396270, ""distinct_positions"": 24396270, ""opened_on_date"": 17979, ""closed_on_date"": 0, ""sum_initial_amount_cents"": 550046715037.0}"
Dim_Instrument_crypto,DWH_dbo.Dim_Instrument (InstrumentTypeID = 10),All-time crypto instruments referenced by the SP,2026-06-10,20260610,2026-06-11T09:00:02,69,823,"{""row_count"": 823, ""max_instrument_id"": 228002, ""distinct_buy_currencies"": 706, ""distinct_sell_currencies"": 24}"
Fact_CurrencyPriceWithSplit,DWH_dbo.Fact_CurrencyPriceWithSplit,WHERE OccurredDateID = @dateid (drives EOD_Bid_Price),2026-06-10,20260610,2026-06-11T09:00:02,301,16017,"{""row_count"": 16017, ""distinct_instruments"": 16017, ""sum_bid"": 20147368.194052, ""sum_ask"": 20201036.773899, ""max_bid"": 9864718.42}"
Fact_CurrencyPriceWithSplit_crypto,DWH_dbo.Fact_CurrencyPriceWithSplit (joined to crypto Dim_Instrument),Subset actually used in #NOP_1/#NOP_2 inner join,2026-06-10,20260610,2026-06-11T09:00:02,352,795,"{""row_count"": 795, ""distinct_instruments"": 795, ""sum_bid"": 13501632.834127}"
Fact_SnapshotCustomer,DWH_dbo.Fact_SnapshotCustomer @ @dateid (via Dim_Range),Exactly what #fsc selects,2026-06-10,20260610,2026-06-11T09:00:02,718,48036530,"{""row_count"": 48036530, ""distinct_real_cids"": 48036530, ""sum_iscb_valid"": 47278356, ""dlt_user_count"": 98461}"
Dim_Customer,"DWH_dbo.Dim_Customer (TanganyStatusID, RegisteredReal)",Full table size + Tangany distribution + registrations <= @date,2026-06-10,20260610,2026-06-11T09:00:02,328,48036530,"{""row_count"": 48036530, ""distinct_tangany_statuses"": 6, ""registered_real_le_date"": 48027132, ""registered_real_eq_date"": 9398}"
V_GermanBaFin,BI_DB_dbo.V_GermanBaFin @ @dateid,WHERE DateID = @dateid (drives IsGermanBaFin flag),2026-06-10,20260610,2026-06-11T09:00:02,4975,152393,"{""row_count"": 152393, ""distinct_cids"": 152393}"
External_TanganyStatus_dict,BI_DB_dbo.External_UserApiDB_Dictionary_TanganyStatus,Tangany status lookup (full table),2026-06-10,20260610,2026-06-11T09:00:02,4704,6,"{""row_count"": 6, ""max_id"": 6, ""distinct_names"": 6}"
Apex_Enrolment_optout_general,"Apex UserProgramEnrolment + History — opt-out (UserProgramID=2, status=2)",Exactly what #opt_out_general selects,2026-06-10,20260610,2026-06-11T09:00:02,36306,1560561,"{""row_count"": 1560561, ""distinct_gcids"": 1560561}"
Apex_Enrolment_optin_ETH,"Apex UserProgramEnrolment + History — opt-in ETH (UserProgramID=3, status=1)",Exactly what #opt_in_ETH selects,2026-06-10,20260610,2026-06-11T09:00:02,29756,365993,"{""row_count"": 365993, ""distinct_gcids"": 365993}"
BI_DB_Client_Balance_CID_Level_New,BI_DB_dbo.BI_DB_Client_Balance_CID_Level_New @ @dateid,TanganyStatus patch source (UPDATE after #fsc),2026-06-10,20260610,2026-06-11T09:00:02,978,6872589,"{""row_count"": 6872589, ""distinct_cids"": 6871748, ""distinct_tangany_values"": 6, ""sum_total_real_crypto"": 5286415457.31, ""sum_position_pnl_crypto_real"": -1865651315.97}"
Dim_Range,DWH_dbo.Dim_Range,Anchors @DateID -> DateRangeID join used in #fsc,2026-06-10,20260610,2026-06-11T09:00:02,742,1328981,"{""row_count"": 1328981, ""max_id"": 202606101231}"
Dim_Regulation,DWH_dbo.Dim_Regulation,INNER joined in #fsc,2026-06-10,20260610,2026-06-11T09:00:02,42,15,"{""row_count"": 15, ""max_id"": 14}"
Dim_Label,DWH_dbo.Dim_Label,INNER joined in #fsc,2026-06-10,20260610,2026-06-11T09:00:02,214,26,"{""row_count"": 26, ""max_id"": 31}"
Dim_MifidCategorization,DWH_dbo.Dim_MifidCategorization,INNER joined in #fsc,2026-06-10,20260610,2026-06-11T09:00:02,42,6,"{""row_count"": 6, ""max_id"": 5}"
Dim_AccountType,DWH_dbo.Dim_AccountType,INNER joined in #fsc,2026-06-10,20260610,2026-06-11T09:00:02,61,19,"{""row_count"": 19, ""max_id"": 18}"
Dim_PlayerLevel,DWH_dbo.Dim_PlayerLevel,INNER joined in #fsc,2026-06-10,20260610,2026-06-11T09:00:02,41,8,"{""row_count"": 8, ""max_id"": 7}"
Dim_PlayerStatus,DWH_dbo.Dim_PlayerStatus,INNER joined in #fsc,2026-06-10,20260610,2026-06-11T09:00:02,42,16,"{""row_count"": 16, ""max_id"": 15}"
Dim_Country,DWH_dbo.Dim_Country,INNER joined in #fsc,2026-06-10,20260610,2026-06-11T09:00:02,44,251,"{""row_count"": 251, ""max_id"": 250}"
TARGET_BI_DB_Crypto_NOP,BI_DB_dbo.BI_DB_Crypto_NOP @ @date  (the SP's INSERT target — instrument level),What ended up in the table for @date as of this poll,2026-06-10,20260610,2026-06-11T09:00:02,242,202872,"{""row_count"": 202872, ""distinct_instruments"": 289, ""sum_total_nop"": 3502874765.3145, ""sum_real_nop"": 3423883092.8073, ""sum_cfd_nop"": 78991672.5072, ""sum_total_units"": 11467093200.5499, ""max_update_date"": ""2026-06-11T03:46:10""}"
TARGET_BI_DB_Crypto_NOP_CID,BI_DB_dbo.BI_DB_Crypto_NOP_CID @ @date  (the SP's INSERT target — CID level),What ended up in the table for @date as of this poll,2026-06-10,20260610,2026-06-11T09:00:02,1104,5122640,"{""row_count"": 5122640, ""distinct_cids"": 1610052, ""sum_total_nop"": 3502874765.3145, ""sum_equity_real"": 3420769677.26, ""distinct_tangany_values"": 5, ""max_update_date"": ""2026-06-11T03:45:23""}"
SP_Crypto_NOP_run_history,BI_DB_dbo.DataSolutionsProcessesStatus — SP_Crypto_NOP runs for @dateid,Number of runs and most-recent timestamps for @dateid,2026-06-10,20260610,2026-06-11T09:00:02,1046,2,"{""row_count"": 2, ""start_count"": 1, ""complete_count"": 1, ""last_event_ts"": ""2026-06-11T03:46:12""}"
