source_id,source_label,scope,target_date,target_dateid,poll_at_utc,elapsed_ms,row_count,fingerprint_json
BI_DB_PositionPnL,BI_DB_dbo.BI_DB_PositionPnL,WHERE DateID = @dateid (crypto + non-crypto; SP filters crypto downstream),2026-06-08,20260608,2026-06-09T04:00:02,8246,140306128,"{""row_count"": 140306128, ""distinct_cids"": 2768841, ""distinct_instruments"": 10496, ""distinct_positions"": 140306128, ""sum_nop"": 15076623306.722, ""sum_units"": 14116052706.46256, ""sum_amount"": 15071727473.104, ""sum_position_pnl"": -550940759.97}"
BI_DB_PositionPnL_crypto_only,BI_DB_dbo.BI_DB_PositionPnL (joined to crypto Dim_Instrument),Exactly what #pnl_posDist produces in the SP,2026-06-08,20260608,2026-06-09T04:00:02,1757,24414343,"{""row_count"": 24414343, ""distinct_cids"": 1611477, ""distinct_instruments"": 289, ""sum_nop"": 3656134090.9948, ""sum_units"": 11443965845.22809}"
Dim_Position_matched_to_crypto_PnL,DWH_dbo.Dim_Position (intersected with crypto PositionPnL @dateid),Mirrors the SP's #pos join: only positions whose PositionID is in crypto PositionPnL @dateid AND satisfy OpenDateID <= @dateid AND (CloseDateID > @dateid OR CloseDateID = 0),2026-06-08,20260608,2026-06-09T04:00:02,6153,24414343,"{""row_count"": 24414343, ""distinct_positions"": 24414343, ""opened_on_date"": 26087, ""closed_on_date"": 0, ""sum_initial_amount_cents"": 550277613173.0}"
Dim_Instrument_crypto,DWH_dbo.Dim_Instrument (InstrumentTypeID = 10),All-time crypto instruments referenced by the SP,2026-06-08,20260608,2026-06-09T04:00:02,1564,823,"{""row_count"": 823, ""max_instrument_id"": 228002, ""distinct_buy_currencies"": 706, ""distinct_sell_currencies"": 24}"
Fact_CurrencyPriceWithSplit,DWH_dbo.Fact_CurrencyPriceWithSplit,WHERE OccurredDateID = @dateid (drives EOD_Bid_Price),2026-06-08,20260608,2026-06-09T04:00:02,242,16013,"{""row_count"": 16013, ""distinct_instruments"": 16013, ""sum_bid"": 20449627.080851, ""sum_ask"": 20502350.768127, ""max_bid"": 10101489.59}"
Fact_CurrencyPriceWithSplit_crypto,DWH_dbo.Fact_CurrencyPriceWithSplit (joined to crypto Dim_Instrument),Subset actually used in #NOP_1/#NOP_2 inner join,2026-06-08,20260608,2026-06-09T04:00:02,719,795,"{""row_count"": 795, ""distinct_instruments"": 795, ""sum_bid"": 13766080.361443}"
Fact_SnapshotCustomer,DWH_dbo.Fact_SnapshotCustomer @ @dateid (via Dim_Range),Exactly what #fsc selects,2026-06-08,20260608,2026-06-09T04:00:02,1497,48017773,"{""row_count"": 48017773, ""distinct_real_cids"": 48017773, ""sum_iscb_valid"": 47260135, ""dlt_user_count"": 98461}"
Dim_Customer,"DWH_dbo.Dim_Customer (TanganyStatusID, RegisteredReal)",Full table size + Tangany distribution + registrations <= @date,2026-06-08,20260608,2026-06-09T04:00:02,1516,48017773,"{""row_count"": 48017773, ""distinct_tangany_statuses"": 6, ""registered_real_le_date"": 48009208, ""registered_real_eq_date"": 8565}"
V_GermanBaFin,BI_DB_dbo.V_GermanBaFin @ @dateid,WHERE DateID = @dateid (drives IsGermanBaFin flag),2026-06-08,20260608,2026-06-09T04:00:02,4160,152445,"{""row_count"": 152445, ""distinct_cids"": 152445}"
External_TanganyStatus_dict,BI_DB_dbo.External_UserApiDB_Dictionary_TanganyStatus,Tangany status lookup (full table),2026-06-08,20260608,2026-06-09T04:00:02,2747,6,"{""row_count"": 6, ""max_id"": 6, ""distinct_names"": 6}"
Apex_Enrolment_optout_general,"Apex UserProgramEnrolment + History — opt-out (UserProgramID=2, status=2)",Exactly what #opt_out_general selects,2026-06-08,20260608,2026-06-09T04:00:02,17040,1555043,"{""row_count"": 1555043, ""distinct_gcids"": 1555043}"
Apex_Enrolment_optin_ETH,"Apex UserProgramEnrolment + History — opt-in ETH (UserProgramID=3, status=1)",Exactly what #opt_in_ETH selects,2026-06-08,20260608,2026-06-09T04:00:02,18458,365387,"{""row_count"": 365387, ""distinct_gcids"": 365387}"
BI_DB_Client_Balance_CID_Level_New,BI_DB_dbo.BI_DB_Client_Balance_CID_Level_New @ @dateid,TanganyStatus patch source (UPDATE after #fsc),2026-06-08,20260608,2026-06-09T04:00:02,222,0,"{""row_count"": 0, ""distinct_cids"": 0, ""distinct_tangany_values"": 0, ""sum_total_real_crypto"": 0.0, ""sum_position_pnl_crypto_real"": 0.0}"
Dim_Range,DWH_dbo.Dim_Range,Anchors @DateID -> DateRangeID join used in #fsc,2026-06-08,20260608,2026-06-09T04:00:02,495,1328660,"{""row_count"": 1328660, ""max_id"": 202606081231}"
Dim_Regulation,DWH_dbo.Dim_Regulation,INNER joined in #fsc,2026-06-08,20260608,2026-06-09T04:00:02,46,15,"{""row_count"": 15, ""max_id"": 14}"
Dim_Label,DWH_dbo.Dim_Label,INNER joined in #fsc,2026-06-08,20260608,2026-06-09T04:00:02,161,26,"{""row_count"": 26, ""max_id"": 31}"
Dim_MifidCategorization,DWH_dbo.Dim_MifidCategorization,INNER joined in #fsc,2026-06-08,20260608,2026-06-09T04:00:02,167,6,"{""row_count"": 6, ""max_id"": 5}"
Dim_AccountType,DWH_dbo.Dim_AccountType,INNER joined in #fsc,2026-06-08,20260608,2026-06-09T04:00:02,41,19,"{""row_count"": 19, ""max_id"": 18}"
Dim_PlayerLevel,DWH_dbo.Dim_PlayerLevel,INNER joined in #fsc,2026-06-08,20260608,2026-06-09T04:00:02,39,8,"{""row_count"": 8, ""max_id"": 7}"
Dim_PlayerStatus,DWH_dbo.Dim_PlayerStatus,INNER joined in #fsc,2026-06-08,20260608,2026-06-09T04:00:02,40,16,"{""row_count"": 16, ""max_id"": 15}"
Dim_Country,DWH_dbo.Dim_Country,INNER joined in #fsc,2026-06-08,20260608,2026-06-09T04:00:02,42,251,"{""row_count"": 251, ""max_id"": 250}"
TARGET_BI_DB_Crypto_NOP,BI_DB_dbo.BI_DB_Crypto_NOP @ @date  (the SP's INSERT target — instrument level),What ended up in the table for @date as of this poll,2026-06-08,20260608,2026-06-09T04:00:02,3751,202942,"{""row_count"": 202942, ""distinct_instruments"": 289, ""sum_total_nop"": 3656134090.9948, ""sum_real_nop"": 3572565585.4161, ""sum_cfd_nop"": 83568505.5787, ""sum_total_units"": 11443965845.22809, ""max_update_date"": ""2026-06-09T03:56:35""}"
TARGET_BI_DB_Crypto_NOP_CID,BI_DB_dbo.BI_DB_Crypto_NOP_CID @ @date  (the SP's INSERT target — CID level),What ended up in the table for @date as of this poll,2026-06-08,20260608,2026-06-09T04:00:02,514,5126661,"{""row_count"": 5126661, ""distinct_cids"": 1611477, ""sum_total_nop"": 3656134090.9948, ""sum_equity_real"": 3569448712.82, ""distinct_tangany_values"": 5, ""max_update_date"": ""2026-06-09T03:55:44""}"
SP_Crypto_NOP_run_history,BI_DB_dbo.DataSolutionsProcessesStatus — SP_Crypto_NOP runs for @dateid,Number of runs and most-recent timestamps for @dateid,2026-06-08,20260608,2026-06-09T04:00:02,196,2,"{""row_count"": 2, ""start_count"": 1, ""complete_count"": 1, ""last_event_ts"": ""2026-06-09T03:56:36""}"
