source_id,source_label,scope,target_date,target_dateid,poll_at_utc,elapsed_ms,row_count,fingerprint_json
BI_DB_PositionPnL,BI_DB_dbo.BI_DB_PositionPnL,WHERE DateID = @dateid (crypto + non-crypto; SP filters crypto downstream),2026-06-12,20260612,2026-06-13T04:00:02,7934,140806625,"{""row_count"": 140806625, ""distinct_cids"": 2770502, ""distinct_instruments"": 10503, ""distinct_positions"": 140806625, ""sum_nop"": 14955367640.529, ""sum_units"": 14107215952.030226, ""sum_amount"": 15142656229.754, ""sum_position_pnl"": -578253995.31}"
BI_DB_PositionPnL_crypto_only,BI_DB_dbo.BI_DB_PositionPnL (joined to crypto Dim_Instrument),Exactly what #pnl_posDist produces in the SP,2026-06-12,20260612,2026-06-13T04:00:02,3245,24385806,"{""row_count"": 24385806, ""distinct_cids"": 1609114, ""distinct_instruments"": 289, ""sum_nop"": 3619562846.2099, ""sum_units"": 11463382054.155888}"
Dim_Position_matched_to_crypto_PnL,DWH_dbo.Dim_Position (intersected with crypto PositionPnL @dateid),Mirrors the SP's #pos join: only positions whose PositionID is in crypto PositionPnL @dateid AND satisfy OpenDateID <= @dateid AND (CloseDateID > @dateid OR CloseDateID = 0),2026-06-12,20260612,2026-06-13T04:00:02,6844,24385806,"{""row_count"": 24385806, ""distinct_positions"": 24385806, ""opened_on_date"": 17648, ""closed_on_date"": 0, ""sum_initial_amount_cents"": 549793003683.0}"
Dim_Instrument_crypto,DWH_dbo.Dim_Instrument (InstrumentTypeID = 10),All-time crypto instruments referenced by the SP,2026-06-12,20260612,2026-06-13T04:00:02,1355,823,"{""row_count"": 823, ""max_instrument_id"": 228002, ""distinct_buy_currencies"": 706, ""distinct_sell_currencies"": 24}"
Fact_CurrencyPriceWithSplit,DWH_dbo.Fact_CurrencyPriceWithSplit,WHERE OccurredDateID = @dateid (drives EOD_Bid_Price),2026-06-12,20260612,2026-06-13T04:00:02,213,16017,"{""row_count"": 16017, ""distinct_instruments"": 16017, ""sum_bid"": 20620683.03505, ""sum_ask"": 20661042.426848, ""max_bid"": 10180000.17}"
Fact_CurrencyPriceWithSplit_crypto,DWH_dbo.Fact_CurrencyPriceWithSplit (joined to crypto Dim_Instrument),Subset actually used in #NOP_1/#NOP_2 inner join,2026-06-12,20260612,2026-06-13T04:00:02,424,795,"{""row_count"": 795, ""distinct_instruments"": 795, ""sum_bid"": 13773508.802782}"
Fact_SnapshotCustomer,DWH_dbo.Fact_SnapshotCustomer @ @dateid (via Dim_Range),Exactly what #fsc selects,2026-06-12,20260612,2026-06-13T04:00:02,951,48058830,"{""row_count"": 48058830, ""distinct_real_cids"": 48058830, ""sum_iscb_valid"": 47300035, ""dlt_user_count"": 98461}"
Dim_Customer,"DWH_dbo.Dim_Customer (TanganyStatusID, RegisteredReal)",Full table size + Tangany distribution + registrations <= @date,2026-06-12,20260612,2026-06-13T04:00:02,1401,48058830,"{""row_count"": 48058830, ""distinct_tangany_statuses"": 6, ""registered_real_le_date"": 48046324, ""registered_real_eq_date"": 12506}"
V_GermanBaFin,BI_DB_dbo.V_GermanBaFin @ @dateid,WHERE DateID = @dateid (drives IsGermanBaFin flag),2026-06-12,20260612,2026-06-13T04:00:02,5010,152482,"{""row_count"": 152482, ""distinct_cids"": 152482}"
External_TanganyStatus_dict,BI_DB_dbo.External_UserApiDB_Dictionary_TanganyStatus,Tangany status lookup (full table),2026-06-12,20260612,2026-06-13T04:00:02,3911,6,"{""row_count"": 6, ""max_id"": 6, ""distinct_names"": 6}"
Apex_Enrolment_optout_general,"Apex UserProgramEnrolment + History — opt-out (UserProgramID=2, status=2)",Exactly what #opt_out_general selects,2026-06-12,20260612,2026-06-13T04:00:02,19386,1566130,"{""row_count"": 1566130, ""distinct_gcids"": 1566130}"
Apex_Enrolment_optin_ETH,"Apex UserProgramEnrolment + History — opt-in ETH (UserProgramID=3, status=1)",Exactly what #opt_in_ETH selects,2026-06-12,20260612,2026-06-13T04:00:02,24825,366649,"{""row_count"": 366649, ""distinct_gcids"": 366649}"
BI_DB_Client_Balance_CID_Level_New,BI_DB_dbo.BI_DB_Client_Balance_CID_Level_New @ @dateid,TanganyStatus patch source (UPDATE after #fsc),2026-06-12,20260612,2026-06-13T04:00:02,957,0,"{""row_count"": 0, ""distinct_cids"": 0, ""distinct_tangany_values"": 0, ""sum_total_real_crypto"": 0.0, ""sum_position_pnl_crypto_real"": 0.0}"
Dim_Range,DWH_dbo.Dim_Range,Anchors @DateID -> DateRangeID join used in #fsc,2026-06-12,20260612,2026-06-13T04:00:02,503,1329306,"{""row_count"": 1329306, ""max_id"": 202606121231}"
Dim_Regulation,DWH_dbo.Dim_Regulation,INNER joined in #fsc,2026-06-12,20260612,2026-06-13T04:00:02,45,15,"{""row_count"": 15, ""max_id"": 14}"
Dim_Label,DWH_dbo.Dim_Label,INNER joined in #fsc,2026-06-12,20260612,2026-06-13T04:00:02,166,26,"{""row_count"": 26, ""max_id"": 31}"
Dim_MifidCategorization,DWH_dbo.Dim_MifidCategorization,INNER joined in #fsc,2026-06-12,20260612,2026-06-13T04:00:02,165,6,"{""row_count"": 6, ""max_id"": 5}"
Dim_AccountType,DWH_dbo.Dim_AccountType,INNER joined in #fsc,2026-06-12,20260612,2026-06-13T04:00:02,43,19,"{""row_count"": 19, ""max_id"": 18}"
Dim_PlayerLevel,DWH_dbo.Dim_PlayerLevel,INNER joined in #fsc,2026-06-12,20260612,2026-06-13T04:00:02,41,8,"{""row_count"": 8, ""max_id"": 7}"
Dim_PlayerStatus,DWH_dbo.Dim_PlayerStatus,INNER joined in #fsc,2026-06-12,20260612,2026-06-13T04:00:02,46,16,"{""row_count"": 16, ""max_id"": 15}"
Dim_Country,DWH_dbo.Dim_Country,INNER joined in #fsc,2026-06-12,20260612,2026-06-13T04:00:02,52,251,"{""row_count"": 251, ""max_id"": 250}"
TARGET_BI_DB_Crypto_NOP,BI_DB_dbo.BI_DB_Crypto_NOP @ @date  (the SP's INSERT target — instrument level),What ended up in the table for @date as of this poll,2026-06-12,20260612,2026-06-13T04:00:02,4416,202997,"{""row_count"": 202997, ""distinct_instruments"": 289, ""sum_total_nop"": 3619562846.2099, ""sum_real_nop"": 3537251961.7563, ""sum_cfd_nop"": 82310884.4536, ""sum_total_units"": 11463382054.155888, ""max_update_date"": ""2026-06-13T03:57:53""}"
TARGET_BI_DB_Crypto_NOP_CID,BI_DB_dbo.BI_DB_Crypto_NOP_CID @ @date  (the SP's INSERT target — CID level),What ended up in the table for @date as of this poll,2026-06-12,20260612,2026-06-13T04:00:02,483,5117984,"{""row_count"": 5117984, ""distinct_cids"": 1609114, ""sum_total_nop"": 3619562846.2099, ""sum_equity_real"": 3534137477.04, ""distinct_tangany_values"": 5, ""max_update_date"": ""2026-06-13T03:57:04""}"
SP_Crypto_NOP_run_history,BI_DB_dbo.DataSolutionsProcessesStatus — SP_Crypto_NOP runs for @dateid,Number of runs and most-recent timestamps for @dateid,2026-06-12,20260612,2026-06-13T04:00:02,209,2,"{""row_count"": 2, ""start_count"": 1, ""complete_count"": 1, ""last_event_ts"": ""2026-06-13T03:57:54""}"
