source_id,source_label,scope,target_date,target_dateid,poll_at_utc,elapsed_ms,row_count,fingerprint_json
BI_DB_PositionPnL,BI_DB_dbo.BI_DB_PositionPnL,WHERE DateID = @dateid (crypto + non-crypto; SP filters crypto downstream),2026-05-31,20260531,2026-06-01T09:00:02,14658,138000124,"{""row_count"": 138000124, ""distinct_cids"": 2767487, ""distinct_instruments"": 10453, ""distinct_positions"": 138000124, ""sum_nop"": 15800350822.3617, ""sum_units"": 14156776536.071426, ""sum_amount"": 14880519223.594, ""sum_position_pnl"": 641260765.13}"
BI_DB_PositionPnL_crypto_only,BI_DB_dbo.BI_DB_PositionPnL (joined to crypto Dim_Instrument),Exactly what #pnl_posDist produces in the SP,2026-05-31,20260531,2026-06-01T09:00:02,2905,24764344,"{""row_count"": 24764344, ""distinct_cids"": 1617088, ""distinct_instruments"": 290, ""sum_nop"": 4251456150.4612, ""sum_units"": 11502557201.860628}"
Dim_Position_matched_to_crypto_PnL,DWH_dbo.Dim_Position (intersected with crypto PositionPnL @dateid),Mirrors the SP's #pos join: only positions whose PositionID is in crypto PositionPnL @dateid AND satisfy OpenDateID <= @dateid AND (CloseDateID > @dateid OR CloseDateID = 0),2026-05-31,20260531,2026-06-01T09:00:02,80994,24764344,"{""row_count"": 24764344, ""distinct_positions"": 24764344, ""opened_on_date"": 10717, ""closed_on_date"": 0, ""sum_initial_amount_cents"": 550323041395.0}"
Dim_Instrument_crypto,DWH_dbo.Dim_Instrument (InstrumentTypeID = 10),All-time crypto instruments referenced by the SP,2026-05-31,20260531,2026-06-01T09:00:02,83,823,"{""row_count"": 823, ""max_instrument_id"": 228002, ""distinct_buy_currencies"": 706, ""distinct_sell_currencies"": 24}"
Fact_CurrencyPriceWithSplit,DWH_dbo.Fact_CurrencyPriceWithSplit,WHERE OccurredDateID = @dateid (drives EOD_Bid_Price),2026-05-31,20260531,2026-06-01T09:00:02,276,16013,"{""row_count"": 16013, ""distinct_instruments"": 16013, ""sum_bid"": 22184302.353737, ""sum_ask"": 22221342.827932, ""max_bid"": 11725159.81}"
Fact_CurrencyPriceWithSplit_crypto,DWH_dbo.Fact_CurrencyPriceWithSplit (joined to crypto Dim_Instrument),Subset actually used in #NOP_1/#NOP_2 inner join,2026-05-31,20260531,2026-06-01T09:00:02,442,795,"{""row_count"": 795, ""distinct_instruments"": 795, ""sum_bid"": 15514689.865497}"
Fact_SnapshotCustomer,DWH_dbo.Fact_SnapshotCustomer @ @dateid (via Dim_Range),Exactly what #fsc selects,2026-05-31,20260531,2026-06-01T09:00:02,2996,47938840,"{""row_count"": 47938840, ""distinct_real_cids"": 47938840, ""sum_iscb_valid"": 47183758, ""dlt_user_count"": 98461}"
Dim_Customer,"DWH_dbo.Dim_Customer (TanganyStatusID, RegisteredReal)",Full table size + Tangany distribution + registrations <= @date,2026-05-31,20260531,2026-06-01T09:00:02,1680,47938840,"{""row_count"": 47938840, ""distinct_tangany_statuses"": 6, ""registered_real_le_date"": 47928264, ""registered_real_eq_date"": 10576}"
V_GermanBaFin,BI_DB_dbo.V_GermanBaFin @ @dateid,WHERE DateID = @dateid (drives IsGermanBaFin flag),2026-05-31,20260531,2026-06-01T09:00:02,10062,152303,"{""row_count"": 152303, ""distinct_cids"": 152303}"
External_TanganyStatus_dict,BI_DB_dbo.External_UserApiDB_Dictionary_TanganyStatus,Tangany status lookup (full table),2026-05-31,20260531,2026-06-01T09:00:02,2512,6,"{""row_count"": 6, ""max_id"": 6, ""distinct_names"": 6}"
Apex_Enrolment_optout_general,"Apex UserProgramEnrolment + History — opt-out (UserProgramID=2, status=2)",Exactly what #opt_out_general selects,2026-05-31,20260531,2026-06-01T09:00:02,25442,1520549,"{""row_count"": 1520549, ""distinct_gcids"": 1520549}"
Apex_Enrolment_optin_ETH,"Apex UserProgramEnrolment + History — opt-in ETH (UserProgramID=3, status=1)",Exactly what #opt_in_ETH selects,2026-05-31,20260531,2026-06-01T09:00:02,24975,362886,"{""row_count"": 362886, ""distinct_gcids"": 362886}"
BI_DB_Client_Balance_CID_Level_New,BI_DB_dbo.BI_DB_Client_Balance_CID_Level_New @ @dateid,TanganyStatus patch source (UPDATE after #fsc),2026-05-31,20260531,2026-06-01T09:00:02,988,6857188,"{""row_count"": 6857188, ""distinct_cids"": 6856766, ""distinct_tangany_values"": 6, ""sum_total_real_crypto"": 5278728893.77, ""sum_position_pnl_crypto_real"": -1130533298.65}"
Dim_Range,DWH_dbo.Dim_Range,Anchors @DateID -> DateRangeID join used in #fsc,2026-05-31,20260531,2026-06-01T09:00:02,611,1327416,"{""row_count"": 1327416, ""max_id"": 202605311231}"
Dim_Regulation,DWH_dbo.Dim_Regulation,INNER joined in #fsc,2026-05-31,20260531,2026-06-01T09:00:02,49,15,"{""row_count"": 15, ""max_id"": 14}"
Dim_Label,DWH_dbo.Dim_Label,INNER joined in #fsc,2026-05-31,20260531,2026-06-01T09:00:02,309,26,"{""row_count"": 26, ""max_id"": 31}"
Dim_MifidCategorization,DWH_dbo.Dim_MifidCategorization,INNER joined in #fsc,2026-05-31,20260531,2026-06-01T09:00:02,223,6,"{""row_count"": 6, ""max_id"": 5}"
Dim_AccountType,DWH_dbo.Dim_AccountType,INNER joined in #fsc,2026-05-31,20260531,2026-06-01T09:00:02,211,19,"{""row_count"": 19, ""max_id"": 18}"
Dim_PlayerLevel,DWH_dbo.Dim_PlayerLevel,INNER joined in #fsc,2026-05-31,20260531,2026-06-01T09:00:02,42,8,"{""row_count"": 8, ""max_id"": 7}"
Dim_PlayerStatus,DWH_dbo.Dim_PlayerStatus,INNER joined in #fsc,2026-05-31,20260531,2026-06-01T09:00:02,40,16,"{""row_count"": 16, ""max_id"": 15}"
Dim_Country,DWH_dbo.Dim_Country,INNER joined in #fsc,2026-05-31,20260531,2026-06-01T09:00:02,49,251,"{""row_count"": 251, ""max_id"": 250}"
TARGET_BI_DB_Crypto_NOP,BI_DB_dbo.BI_DB_Crypto_NOP @ @date  (the SP's INSERT target — instrument level),What ended up in the table for @date as of this poll,2026-05-31,20260531,2026-06-01T09:00:02,1405,204749,"{""row_count"": 204749, ""distinct_instruments"": 290, ""sum_total_nop"": 4251456150.4612, ""sum_real_nop"": 4151326675.4769, ""sum_cfd_nop"": 100129474.9843, ""sum_total_units"": 11502557201.860628, ""max_update_date"": ""2026-06-01T03:41:24""}"
TARGET_BI_DB_Crypto_NOP_CID,BI_DB_dbo.BI_DB_Crypto_NOP_CID @ @date  (the SP's INSERT target — CID level),What ended up in the table for @date as of this poll,2026-05-31,20260531,2026-06-01T09:00:02,2305,5152142,"{""row_count"": 5152142, ""distinct_cids"": 1617088, ""sum_total_nop"": 4251456150.4612, ""sum_equity_real"": 4148200041.88, ""distinct_tangany_values"": 5, ""max_update_date"": ""2026-06-01T03:40:42""}"
