source_id,source_label,scope,target_date,target_dateid,poll_at_utc,elapsed_ms,row_count,fingerprint_json
BI_DB_PositionPnL,BI_DB_dbo.BI_DB_PositionPnL,WHERE DateID = @dateid (crypto + non-crypto; SP filters crypto downstream),2026-05-27,20260527,2026-05-28T04:00:02,6368,139059928,"{""row_count"": 139059928, ""distinct_cids"": 2745377, ""distinct_instruments"": 10433, ""distinct_positions"": 139059928, ""sum_nop"": 15764300969.0377, ""sum_units"": 14195032598.06616, ""sum_amount"": 14903912170.314, ""sum_position_pnl"": 426835106.66}"
BI_DB_PositionPnL_crypto_only,BI_DB_dbo.BI_DB_PositionPnL (joined to crypto Dim_Instrument),Exactly what #pnl_posDist produces in the SP,2026-05-27,20260527,2026-05-28T04:00:02,2909,25031492,"{""row_count"": 25031492, ""distinct_cids"": 1617402, ""distinct_instruments"": 290, ""sum_nop"": 4236260005.1532, ""sum_units"": 11520838258.926706}"
Dim_Position_matched_to_crypto_PnL,DWH_dbo.Dim_Position (intersected with crypto PositionPnL @dateid),Mirrors the SP's #pos join: only positions whose PositionID is in crypto PositionPnL @dateid AND satisfy OpenDateID <= @dateid AND (CloseDateID > @dateid OR CloseDateID = 0),2026-05-27,20260527,2026-05-28T04:00:02,5582,25031492,"{""row_count"": 25031492, ""distinct_positions"": 25031492, ""opened_on_date"": 22208, ""closed_on_date"": 0, ""sum_initial_amount_cents"": 552198986087.0}"
Dim_Instrument_crypto,DWH_dbo.Dim_Instrument (InstrumentTypeID = 10),All-time crypto instruments referenced by the SP,2026-05-27,20260527,2026-05-28T04:00:02,61,823,"{""row_count"": 823, ""max_instrument_id"": 228002, ""distinct_buy_currencies"": 706, ""distinct_sell_currencies"": 24}"
Fact_CurrencyPriceWithSplit,DWH_dbo.Fact_CurrencyPriceWithSplit,WHERE OccurredDateID = @dateid (drives EOD_Bid_Price),2026-05-27,20260527,2026-05-28T04:00:02,202,16013,"{""row_count"": 16013, ""distinct_instruments"": 16013, ""sum_bid"": 22515415.581402, ""sum_ask"": 22554606.329252, ""max_bid"": 11858489.22}"
Fact_CurrencyPriceWithSplit_crypto,DWH_dbo.Fact_CurrencyPriceWithSplit (joined to crypto Dim_Instrument),Subset actually used in #NOP_1/#NOP_2 inner join,2026-05-27,20260527,2026-05-28T04:00:02,303,795,"{""row_count"": 795, ""distinct_instruments"": 795, ""sum_bid"": 15878816.403726}"
Fact_SnapshotCustomer,DWH_dbo.Fact_SnapshotCustomer @ @dateid (via Dim_Range),Exactly what #fsc selects,2026-05-27,20260527,2026-05-28T04:00:02,2376,47901396,"{""row_count"": 47901396, ""distinct_real_cids"": 47901396, ""sum_iscb_valid"": 47147561, ""dlt_user_count"": 98461}"
Dim_Customer,"DWH_dbo.Dim_Customer (TanganyStatusID, RegisteredReal)",Full table size + Tangany distribution + registrations <= @date,2026-05-27,20260527,2026-05-28T04:00:02,1639,47901396,"{""row_count"": 47901396, ""distinct_tangany_statuses"": 6, ""registered_real_le_date"": 47892696, ""registered_real_eq_date"": 8700}"
V_GermanBaFin,BI_DB_dbo.V_GermanBaFin @ @dateid,WHERE DateID = @dateid (drives IsGermanBaFin flag),2026-05-27,20260527,2026-05-28T04:00:02,4861,152269,"{""row_count"": 152269, ""distinct_cids"": 152269}"
External_TanganyStatus_dict,BI_DB_dbo.External_UserApiDB_Dictionary_TanganyStatus,Tangany status lookup (full table),2026-05-27,20260527,2026-05-28T04:00:02,2485,6,"{""row_count"": 6, ""max_id"": 6, ""distinct_names"": 6}"
