source_id,source_label,scope,target_date,target_dateid,poll_at_utc,elapsed_ms,row_count,fingerprint_json
BI_DB_PositionPnL,BI_DB_dbo.BI_DB_PositionPnL,WHERE DateID = @dateid (crypto + non-crypto; SP filters crypto downstream),2026-05-26,20260526,2026-05-27T13:27:24,6370,138873022,"{""row_count"": 138873022, ""distinct_cids"": 2746239, ""distinct_instruments"": 10432, ""distinct_positions"": 138873022, ""sum_nop"": 15751556282.6926, ""sum_units"": 14221234873.939322, ""sum_amount"": 14882576117.874, ""sum_position_pnl"": 526943160.75}"
BI_DB_PositionPnL_crypto_only,BI_DB_dbo.BI_DB_PositionPnL (joined to crypto Dim_Instrument),Exactly what #pnl_posDist produces in the SP,2026-05-26,20260526,2026-05-27T13:27:24,3059,25039130,"{""row_count"": 25039130, ""distinct_cids"": 1618092, ""distinct_instruments"": 290, ""sum_nop"": 4313023711.6385, ""sum_units"": 11551340920.572998}"
Dim_Position_matched_to_crypto_PnL,DWH_dbo.Dim_Position (intersected with crypto PositionPnL @dateid),Mirrors the SP's #pos join: only positions whose PositionID is in crypto PositionPnL @dateid AND satisfy OpenDateID <= @dateid AND (CloseDateID > @dateid OR CloseDateID = 0),2026-05-26,20260526,2026-05-27T13:27:24,4452,25039130,"{""row_count"": 25039130, ""distinct_positions"": 25039130, ""opened_on_date"": 18029, ""closed_on_date"": 0, ""sum_initial_amount_cents"": 552177158760.0}"
Dim_Instrument_crypto,DWH_dbo.Dim_Instrument (InstrumentTypeID = 10),All-time crypto instruments referenced by the SP,2026-05-26,20260526,2026-05-27T13:27:24,62,823,"{""row_count"": 823, ""max_instrument_id"": 228002, ""distinct_buy_currencies"": 706, ""distinct_sell_currencies"": 24}"
Fact_CurrencyPriceWithSplit,DWH_dbo.Fact_CurrencyPriceWithSplit,WHERE OccurredDateID = @dateid (drives EOD_Bid_Price),2026-05-26,20260526,2026-05-27T13:27:24,213,16013,"{""row_count"": 16013, ""distinct_instruments"": 16013, ""sum_bid"": 22816884.344859, ""sum_ask"": 22855522.630114, ""max_bid"": 12075196.28}"
Fact_CurrencyPriceWithSplit_crypto,DWH_dbo.Fact_CurrencyPriceWithSplit (joined to crypto Dim_Instrument),Subset actually used in #NOP_1/#NOP_2 inner join,2026-05-26,20260526,2026-05-27T13:27:24,338,795,"{""row_count"": 795, ""distinct_instruments"": 795, ""sum_bid"": 16172314.707185}"
Fact_SnapshotCustomer,DWH_dbo.Fact_SnapshotCustomer @ @dateid (via Dim_Range),Exactly what #fsc selects,2026-05-26,20260526,2026-05-27T13:27:24,1821,47892696,"{""row_count"": 47892696, ""distinct_real_cids"": 47892696, ""sum_iscb_valid"": 47139351, ""dlt_user_count"": 98461}"
Dim_Customer,"DWH_dbo.Dim_Customer (TanganyStatusID, RegisteredReal)",Full table size + Tangany distribution + registrations <= @date,2026-05-26,20260526,2026-05-27T13:27:24,1665,47892696,"{""row_count"": 47892696, ""distinct_tangany_statuses"": 6, ""registered_real_le_date"": 47884396, ""registered_real_eq_date"": 8300}"
V_GermanBaFin,BI_DB_dbo.V_GermanBaFin @ @dateid,WHERE DateID = @dateid (drives IsGermanBaFin flag),2026-05-26,20260526,2026-05-27T13:27:24,6040,152268,"{""row_count"": 152268, ""distinct_cids"": 152268}"
External_TanganyStatus_dict,BI_DB_dbo.External_UserApiDB_Dictionary_TanganyStatus,Tangany status lookup (full table),2026-05-26,20260526,2026-05-27T13:27:24,2586,6,"{""row_count"": 6, ""max_id"": 6, ""distinct_names"": 6}"
