source_id,source_label,scope,target_date,target_dateid,poll_at_utc,elapsed_ms,row_count,fingerprint_json
BI_DB_PositionPnL,BI_DB_dbo.BI_DB_PositionPnL,WHERE DateID = @dateid (crypto + non-crypto; SP filters crypto downstream),2026-06-04,20260604,2026-06-05T09:00:02,8200,138581660,"{""row_count"": 138581660, ""distinct_cids"": 2769375, ""distinct_instruments"": 10478, ""distinct_positions"": 138581660, ""sum_nop"": 15343910592.6689, ""sum_units"": 14012021665.130974, ""sum_amount"": 15001421989.834, ""sum_position_pnl"": -115426610.34}"
BI_DB_PositionPnL_crypto_only,BI_DB_dbo.BI_DB_PositionPnL (joined to crypto Dim_Instrument),Exactly what #pnl_posDist produces in the SP,2026-06-04,20260604,2026-06-05T09:00:02,3090,24381830,"{""row_count"": 24381830, ""distinct_cids"": 1610189, ""distinct_instruments"": 289, ""sum_nop"": 3693795843.2632, ""sum_units"": 11339569642.492271}"
Dim_Position_matched_to_crypto_PnL,DWH_dbo.Dim_Position (intersected with crypto PositionPnL @dateid),Mirrors the SP's #pos join: only positions whose PositionID is in crypto PositionPnL @dateid AND satisfy OpenDateID <= @dateid AND (CloseDateID > @dateid OR CloseDateID = 0),2026-06-04,20260604,2026-06-05T09:00:02,60233,24381830,"{""row_count"": 24381830, ""distinct_positions"": 24381830, ""opened_on_date"": 71874, ""closed_on_date"": 0, ""sum_initial_amount_cents"": 548804476304.0}"
Dim_Instrument_crypto,DWH_dbo.Dim_Instrument (InstrumentTypeID = 10),All-time crypto instruments referenced by the SP,2026-06-04,20260604,2026-06-05T09:00:02,70,823,"{""row_count"": 823, ""max_instrument_id"": 228002, ""distinct_buy_currencies"": 706, ""distinct_sell_currencies"": 24}"
Fact_CurrencyPriceWithSplit,DWH_dbo.Fact_CurrencyPriceWithSplit,WHERE OccurredDateID = @dateid (drives EOD_Bid_Price),2026-06-04,20260604,2026-06-05T09:00:02,3673,16013,"{""row_count"": 16013, ""distinct_instruments"": 16013, ""sum_bid"": 20628541.003322, ""sum_ask"": 20667738.546561, ""max_bid"": 10208642.56}"
Fact_CurrencyPriceWithSplit_crypto,DWH_dbo.Fact_CurrencyPriceWithSplit (joined to crypto Dim_Instrument),Subset actually used in #NOP_1/#NOP_2 inner join,2026-06-04,20260604,2026-06-05T09:00:02,307,795,"{""row_count"": 795, ""distinct_instruments"": 795, ""sum_bid"": 13861682.19307}"
Fact_SnapshotCustomer,DWH_dbo.Fact_SnapshotCustomer @ @dateid (via Dim_Range),Exactly what #fsc selects,2026-06-04,20260604,2026-06-05T09:00:02,1741,47986231,"{""row_count"": 47986231, ""distinct_real_cids"": 47986231, ""sum_iscb_valid"": 47229409, ""dlt_user_count"": 98461}"
Dim_Customer,"DWH_dbo.Dim_Customer (TanganyStatusID, RegisteredReal)",Full table size + Tangany distribution + registrations <= @date,2026-06-04,20260604,2026-06-05T09:00:02,587,47986231,"{""row_count"": 47986231, ""distinct_tangany_statuses"": 6, ""registered_real_le_date"": 47975041, ""registered_real_eq_date"": 11190}"
V_GermanBaFin,BI_DB_dbo.V_GermanBaFin @ @dateid,WHERE DateID = @dateid (drives IsGermanBaFin flag),2026-06-04,20260604,2026-06-05T09:00:02,6442,152311,"{""row_count"": 152311, ""distinct_cids"": 152311}"
External_TanganyStatus_dict,BI_DB_dbo.External_UserApiDB_Dictionary_TanganyStatus,Tangany status lookup (full table),2026-06-04,20260604,2026-06-05T09:00:02,2457,6,"{""row_count"": 6, ""max_id"": 6, ""distinct_names"": 6}"
Apex_Enrolment_optout_general,"Apex UserProgramEnrolment + History — opt-out (UserProgramID=2, status=2)",Exactly what #opt_out_general selects,2026-06-04,20260604,2026-06-05T09:00:02,33152,1543093,"{""row_count"": 1543093, ""distinct_gcids"": 1543093}"
Apex_Enrolment_optin_ETH,"Apex UserProgramEnrolment + History — opt-in ETH (UserProgramID=3, status=1)",Exactly what #opt_in_ETH selects,2026-06-04,20260604,2026-06-05T09:00:02,23711,364233,"{""row_count"": 364233, ""distinct_gcids"": 364233}"
BI_DB_Client_Balance_CID_Level_New,BI_DB_dbo.BI_DB_Client_Balance_CID_Level_New @ @dateid,TanganyStatus patch source (UPDATE after #fsc),2026-06-04,20260604,2026-06-05T09:00:02,905,6863832,"{""row_count"": 6863832, ""distinct_cids"": 6863182, ""distinct_tangany_values"": 6, ""sum_total_real_crypto"": 5269721651.51, ""sum_position_pnl_crypto_real"": -1664731426.8}"
Dim_Range,DWH_dbo.Dim_Range,Anchors @DateID -> DateRangeID join used in #fsc,2026-06-04,20260604,2026-06-05T09:00:02,515,1328030,"{""row_count"": 1328030, ""max_id"": 202606041231}"
Dim_Regulation,DWH_dbo.Dim_Regulation,INNER joined in #fsc,2026-06-04,20260604,2026-06-05T09:00:02,43,15,"{""row_count"": 15, ""max_id"": 14}"
Dim_Label,DWH_dbo.Dim_Label,INNER joined in #fsc,2026-06-04,20260604,2026-06-05T09:00:02,3032,26,"{""row_count"": 26, ""max_id"": 31}"
Dim_MifidCategorization,DWH_dbo.Dim_MifidCategorization,INNER joined in #fsc,2026-06-04,20260604,2026-06-05T09:00:02,70,6,"{""row_count"": 6, ""max_id"": 5}"
Dim_AccountType,DWH_dbo.Dim_AccountType,INNER joined in #fsc,2026-06-04,20260604,2026-06-05T09:00:02,43,19,"{""row_count"": 19, ""max_id"": 18}"
Dim_PlayerLevel,DWH_dbo.Dim_PlayerLevel,INNER joined in #fsc,2026-06-04,20260604,2026-06-05T09:00:02,42,8,"{""row_count"": 8, ""max_id"": 7}"
Dim_PlayerStatus,DWH_dbo.Dim_PlayerStatus,INNER joined in #fsc,2026-06-04,20260604,2026-06-05T09:00:02,41,16,"{""row_count"": 16, ""max_id"": 15}"
Dim_Country,DWH_dbo.Dim_Country,INNER joined in #fsc,2026-06-04,20260604,2026-06-05T09:00:02,37,251,"{""row_count"": 251, ""max_id"": 250}"
TARGET_BI_DB_Crypto_NOP,BI_DB_dbo.BI_DB_Crypto_NOP @ @date  (the SP's INSERT target — instrument level),What ended up in the table for @date as of this poll,2026-06-04,20260604,2026-06-05T09:00:02,3473,203775,"{""row_count"": 203775, ""distinct_instruments"": 289, ""sum_total_nop"": 3693795843.2632, ""sum_real_nop"": 3608114362.845, ""sum_cfd_nop"": 85681480.4182, ""sum_total_units"": 11339569642.492271, ""max_update_date"": ""2026-06-05T03:52:17""}"
TARGET_BI_DB_Crypto_NOP_CID,BI_DB_dbo.BI_DB_Crypto_NOP_CID @ @date  (the SP's INSERT target — CID level),What ended up in the table for @date as of this poll,2026-06-04,20260604,2026-06-05T09:00:02,3999,5126710,"{""row_count"": 5126710, ""distinct_cids"": 1610189, ""sum_total_nop"": 3693795843.2632, ""sum_equity_real"": 3604992930.68, ""distinct_tangany_values"": 5, ""max_update_date"": ""2026-06-05T03:51:37""}"
SP_Crypto_NOP_run_history,BI_DB_dbo.DataSolutionsProcessesStatus — SP_Crypto_NOP runs for @dateid,Number of runs and most-recent timestamps for @dateid,2026-06-04,20260604,2026-06-05T09:00:02,1593,2,"{""row_count"": 2, ""start_count"": 1, ""complete_count"": 1, ""last_event_ts"": ""2026-06-05T03:52:19""}"
