source_id,source_label,scope,target_date,target_dateid,poll_at_utc,elapsed_ms,row_count,fingerprint_json
BI_DB_PositionPnL,BI_DB_dbo.BI_DB_PositionPnL,WHERE DateID = @dateid (crypto + non-crypto; SP filters crypto downstream),2026-06-19,20260619,2026-06-20T04:00:02,7085,141579001,"{""row_count"": 141579001, ""distinct_cids"": 2790998, ""distinct_instruments"": 10522, ""distinct_positions"": 141579001, ""sum_nop"": 15192894008.4337, ""sum_units"": 14103582208.430765, ""sum_amount"": 15237650952.124, ""sum_position_pnl"": -383371913.48}"
BI_DB_PositionPnL_crypto_only,BI_DB_dbo.BI_DB_PositionPnL (joined to crypto Dim_Instrument),Exactly what #pnl_posDist produces in the SP,2026-06-19,20260619,2026-06-20T04:00:02,3436,24462717,"{""row_count"": 24462717, ""distinct_cids"": 1606394, ""distinct_instruments"": 288, ""sum_nop"": 3660395745.3182, ""sum_units"": 11437212657.44607}"
Dim_Position_matched_to_crypto_PnL,DWH_dbo.Dim_Position (intersected with crypto PositionPnL @dateid),Mirrors the SP's #pos join: only positions whose PositionID is in crypto PositionPnL @dateid AND satisfy OpenDateID <= @dateid AND (CloseDateID > @dateid OR CloseDateID = 0),2026-06-19,20260619,2026-06-20T04:00:02,6700,24462717,"{""row_count"": 24462717, ""distinct_positions"": 24462717, ""opened_on_date"": 12480, ""closed_on_date"": 0, ""sum_initial_amount_cents"": 550305308023.0}"
Dim_Instrument_crypto,DWH_dbo.Dim_Instrument (InstrumentTypeID = 10),All-time crypto instruments referenced by the SP,2026-06-19,20260619,2026-06-20T04:00:02,1896,823,"{""row_count"": 823, ""max_instrument_id"": 228002, ""distinct_buy_currencies"": 706, ""distinct_sell_currencies"": 24}"
Fact_CurrencyPriceWithSplit,DWH_dbo.Fact_CurrencyPriceWithSplit,WHERE OccurredDateID = @dateid (drives EOD_Bid_Price),2026-06-19,20260619,2026-06-20T04:00:02,218,16017,"{""row_count"": 16017, ""distinct_instruments"": 16017, ""sum_bid"": 20965381.677876, ""sum_ask"": 21004620.509062, ""max_bid"": 10238846.16}"
Fact_CurrencyPriceWithSplit_crypto,DWH_dbo.Fact_CurrencyPriceWithSplit (joined to crypto Dim_Instrument),Subset actually used in #NOP_1/#NOP_2 inner join,2026-06-19,20260619,2026-06-20T04:00:02,422,795,"{""row_count"": 795, ""distinct_instruments"": 795, ""sum_bid"": 13914162.789126}"
Fact_SnapshotCustomer,DWH_dbo.Fact_SnapshotCustomer @ @dateid (via Dim_Range),Exactly what #fsc selects,2026-06-19,20260619,2026-06-20T04:00:02,1496,48146666,"{""row_count"": 48146666, ""distinct_real_cids"": 48146666, ""sum_iscb_valid"": 47386245, ""dlt_user_count"": 98461}"
Dim_Customer,"DWH_dbo.Dim_Customer (TanganyStatusID, RegisteredReal)",Full table size + Tangany distribution + registrations <= @date,2026-06-19,20260619,2026-06-20T04:00:02,924,48146666,"{""row_count"": 48146666, ""distinct_tangany_statuses"": 6, ""registered_real_le_date"": 48135887, ""registered_real_eq_date"": 10779}"
V_GermanBaFin,BI_DB_dbo.V_GermanBaFin @ @dateid,WHERE DateID = @dateid (drives IsGermanBaFin flag),2026-06-19,20260619,2026-06-20T04:00:02,5286,152479,"{""row_count"": 152479, ""distinct_cids"": 152479}"
External_TanganyStatus_dict,BI_DB_dbo.External_UserApiDB_Dictionary_TanganyStatus,Tangany status lookup (full table),2026-06-19,20260619,2026-06-20T04:00:02,3206,6,"{""row_count"": 6, ""max_id"": 6, ""distinct_names"": 6}"
Apex_Enrolment_optout_general,"Apex UserProgramEnrolment + History — opt-out (UserProgramID=2, status=2)",Exactly what #opt_out_general selects,2026-06-19,20260619,2026-06-20T04:00:02,16516,1589114,"{""row_count"": 1589114, ""distinct_gcids"": 1589114}"
Apex_Enrolment_optin_ETH,"Apex UserProgramEnrolment + History — opt-in ETH (UserProgramID=3, status=1)",Exactly what #opt_in_ETH selects,2026-06-19,20260619,2026-06-20T04:00:02,17845,368850,"{""row_count"": 368850, ""distinct_gcids"": 368850}"
BI_DB_Client_Balance_CID_Level_New,BI_DB_dbo.BI_DB_Client_Balance_CID_Level_New @ @dateid,TanganyStatus patch source (UPDATE after #fsc),2026-06-19,20260619,2026-06-20T04:00:02,243,0,"{""row_count"": 0, ""distinct_cids"": 0, ""distinct_tangany_values"": 0, ""sum_total_real_crypto"": 0.0, ""sum_position_pnl_crypto_real"": 0.0}"
Dim_Range,DWH_dbo.Dim_Range,Anchors @DateID -> DateRangeID join used in #fsc,2026-06-19,20260619,2026-06-20T04:00:02,534,1330475,"{""row_count"": 1330475, ""max_id"": 202606191231}"
Dim_Regulation,DWH_dbo.Dim_Regulation,INNER joined in #fsc,2026-06-19,20260619,2026-06-20T04:00:02,57,15,"{""row_count"": 15, ""max_id"": 14}"
Dim_Label,DWH_dbo.Dim_Label,INNER joined in #fsc,2026-06-19,20260619,2026-06-20T04:00:02,174,26,"{""row_count"": 26, ""max_id"": 31}"
Dim_MifidCategorization,DWH_dbo.Dim_MifidCategorization,INNER joined in #fsc,2026-06-19,20260619,2026-06-20T04:00:02,169,6,"{""row_count"": 6, ""max_id"": 5}"
Dim_AccountType,DWH_dbo.Dim_AccountType,INNER joined in #fsc,2026-06-19,20260619,2026-06-20T04:00:02,48,19,"{""row_count"": 19, ""max_id"": 18}"
Dim_PlayerLevel,DWH_dbo.Dim_PlayerLevel,INNER joined in #fsc,2026-06-19,20260619,2026-06-20T04:00:02,43,8,"{""row_count"": 8, ""max_id"": 7}"
Dim_PlayerStatus,DWH_dbo.Dim_PlayerStatus,INNER joined in #fsc,2026-06-19,20260619,2026-06-20T04:00:02,41,16,"{""row_count"": 16, ""max_id"": 15}"
Dim_Country,DWH_dbo.Dim_Country,INNER joined in #fsc,2026-06-19,20260619,2026-06-20T04:00:02,46,251,"{""row_count"": 251, ""max_id"": 250}"
TARGET_BI_DB_Crypto_NOP,BI_DB_dbo.BI_DB_Crypto_NOP @ @date  (the SP's INSERT target — instrument level),What ended up in the table for @date as of this poll,2026-06-19,20260619,2026-06-20T04:00:02,265,202763,"{""row_count"": 202763, ""distinct_instruments"": 288, ""sum_total_nop"": 3660395745.3182, ""sum_real_nop"": 3577377601.2262, ""sum_cfd_nop"": 83018144.092, ""sum_total_units"": 11437212657.44607, ""max_update_date"": ""2026-06-20T03:55:27""}"
TARGET_BI_DB_Crypto_NOP_CID,BI_DB_dbo.BI_DB_Crypto_NOP_CID @ @date  (the SP's INSERT target — CID level),What ended up in the table for @date as of this poll,2026-06-19,20260619,2026-06-20T04:00:02,529,5110089,"{""row_count"": 5110089, ""distinct_cids"": 1606394, ""sum_total_nop"": 3660395745.3182, ""sum_equity_real"": 3574270133.96, ""distinct_tangany_values"": 5, ""max_update_date"": ""2026-06-20T03:54:33""}"
SP_Crypto_NOP_run_history,BI_DB_dbo.DataSolutionsProcessesStatus — SP_Crypto_NOP runs for @dateid,Number of runs and most-recent timestamps for @dateid,2026-06-19,20260619,2026-06-20T04:00:02,214,2,"{""row_count"": 2, ""start_count"": 1, ""complete_count"": 1, ""last_event_ts"": ""2026-06-20T03:55:29""}"
