source_id,source_label,scope,target_date,target_dateid,poll_at_utc,elapsed_ms,row_count,fingerprint_json
BI_DB_PositionPnL,BI_DB_dbo.BI_DB_PositionPnL,WHERE DateID = @dateid (crypto + non-crypto; SP filters crypto downstream),2026-06-13,20260613,2026-06-14T04:00:02,6799,140804616,"{""row_count"": 140804616, ""distinct_cids"": 2770670, ""distinct_instruments"": 10503, ""distinct_positions"": 140804616, ""sum_nop"": 15014262271.8822, ""sum_units"": 14115011963.467123, ""sum_amount"": 15144600273.254, ""sum_position_pnl"": -521528476.18}"
BI_DB_PositionPnL_crypto_only,BI_DB_dbo.BI_DB_PositionPnL (joined to crypto Dim_Instrument),Exactly what #pnl_posDist produces in the SP,2026-06-13,20260613,2026-06-14T04:00:02,3956,24383187,"{""row_count"": 24383187, ""distinct_cids"": 1609034, ""distinct_instruments"": 289, ""sum_nop"": 3678247456.4423, ""sum_units"": 11471133503.33759}"
Dim_Position_matched_to_crypto_PnL,DWH_dbo.Dim_Position (intersected with crypto PositionPnL @dateid),Mirrors the SP's #pos join: only positions whose PositionID is in crypto PositionPnL @dateid AND satisfy OpenDateID <= @dateid AND (CloseDateID > @dateid OR CloseDateID = 0),2026-06-13,20260613,2026-06-14T04:00:02,7169,24383187,"{""row_count"": 24383187, ""distinct_positions"": 24383187, ""opened_on_date"": 11109, ""closed_on_date"": 0, ""sum_initial_amount_cents"": 549925185905.0}"
Dim_Instrument_crypto,DWH_dbo.Dim_Instrument (InstrumentTypeID = 10),All-time crypto instruments referenced by the SP,2026-06-13,20260613,2026-06-14T04:00:02,60,823,"{""row_count"": 823, ""max_instrument_id"": 228002, ""distinct_buy_currencies"": 706, ""distinct_sell_currencies"": 24}"
Fact_CurrencyPriceWithSplit,DWH_dbo.Fact_CurrencyPriceWithSplit,WHERE OccurredDateID = @dateid (drives EOD_Bid_Price),2026-06-13,20260613,2026-06-14T04:00:02,210,16017,"{""row_count"": 16017, ""distinct_instruments"": 16017, ""sum_bid"": 20773892.127406, ""sum_ask"": 20816966.324118, ""max_bid"": 10320522.57}"
Fact_CurrencyPriceWithSplit_crypto,DWH_dbo.Fact_CurrencyPriceWithSplit (joined to crypto Dim_Instrument),Subset actually used in #NOP_1/#NOP_2 inner join,2026-06-13,20260613,2026-06-14T04:00:02,310,795,"{""row_count"": 795, ""distinct_instruments"": 795, ""sum_bid"": 13926564.847138}"
Fact_SnapshotCustomer,DWH_dbo.Fact_SnapshotCustomer @ @dateid (via Dim_Range),Exactly what #fsc selects,2026-06-13,20260613,2026-06-14T04:00:02,845,48066302,"{""row_count"": 48066302, ""distinct_real_cids"": 48066302, ""sum_iscb_valid"": 47307368, ""dlt_user_count"": 98461}"
Dim_Customer,"DWH_dbo.Dim_Customer (TanganyStatusID, RegisteredReal)",Full table size + Tangany distribution + registrations <= @date,2026-06-13,20260613,2026-06-14T04:00:02,329,48066302,"{""row_count"": 48066302, ""distinct_tangany_statuses"": 6, ""registered_real_le_date"": 48058830, ""registered_real_eq_date"": 7472}"
V_GermanBaFin,BI_DB_dbo.V_GermanBaFin @ @dateid,WHERE DateID = @dateid (drives IsGermanBaFin flag),2026-06-13,20260613,2026-06-14T04:00:02,3285,152500,"{""row_count"": 152500, ""distinct_cids"": 152500}"
External_TanganyStatus_dict,BI_DB_dbo.External_UserApiDB_Dictionary_TanganyStatus,Tangany status lookup (full table),2026-06-13,20260613,2026-06-14T04:00:02,2607,6,"{""row_count"": 6, ""max_id"": 6, ""distinct_names"": 6}"
Apex_Enrolment_optout_general,"Apex UserProgramEnrolment + History — opt-out (UserProgramID=2, status=2)",Exactly what #opt_out_general selects,2026-06-13,20260613,2026-06-14T04:00:02,16348,1570101,"{""row_count"": 1570101, ""distinct_gcids"": 1570101}"
Apex_Enrolment_optin_ETH,"Apex UserProgramEnrolment + History — opt-in ETH (UserProgramID=3, status=1)",Exactly what #opt_in_ETH selects,2026-06-13,20260613,2026-06-14T04:00:02,17310,367142,"{""row_count"": 367142, ""distinct_gcids"": 367142}"
BI_DB_Client_Balance_CID_Level_New,BI_DB_dbo.BI_DB_Client_Balance_CID_Level_New @ @dateid,TanganyStatus patch source (UPDATE after #fsc),2026-06-13,20260613,2026-06-14T04:00:02,1298,6878394,"{""row_count"": 6878394, ""distinct_cids"": 6877844, ""distinct_tangany_values"": 6, ""sum_total_real_crypto"": 5284963162.16, ""sum_position_pnl_crypto_real"": -1693971088.44}"
Dim_Range,DWH_dbo.Dim_Range,Anchors @DateID -> DateRangeID join used in #fsc,2026-06-13,20260613,2026-06-14T04:00:02,544,1329470,"{""row_count"": 1329470, ""max_id"": 202606131231}"
Dim_Regulation,DWH_dbo.Dim_Regulation,INNER joined in #fsc,2026-06-13,20260613,2026-06-14T04:00:02,51,15,"{""row_count"": 15, ""max_id"": 14}"
Dim_Label,DWH_dbo.Dim_Label,INNER joined in #fsc,2026-06-13,20260613,2026-06-14T04:00:02,163,26,"{""row_count"": 26, ""max_id"": 31}"
Dim_MifidCategorization,DWH_dbo.Dim_MifidCategorization,INNER joined in #fsc,2026-06-13,20260613,2026-06-14T04:00:02,164,6,"{""row_count"": 6, ""max_id"": 5}"
Dim_AccountType,DWH_dbo.Dim_AccountType,INNER joined in #fsc,2026-06-13,20260613,2026-06-14T04:00:02,43,19,"{""row_count"": 19, ""max_id"": 18}"
Dim_PlayerLevel,DWH_dbo.Dim_PlayerLevel,INNER joined in #fsc,2026-06-13,20260613,2026-06-14T04:00:02,44,8,"{""row_count"": 8, ""max_id"": 7}"
Dim_PlayerStatus,DWH_dbo.Dim_PlayerStatus,INNER joined in #fsc,2026-06-13,20260613,2026-06-14T04:00:02,39,16,"{""row_count"": 16, ""max_id"": 15}"
Dim_Country,DWH_dbo.Dim_Country,INNER joined in #fsc,2026-06-13,20260613,2026-06-14T04:00:02,82,251,"{""row_count"": 251, ""max_id"": 250}"
TARGET_BI_DB_Crypto_NOP,BI_DB_dbo.BI_DB_Crypto_NOP @ @date  (the SP's INSERT target — instrument level),What ended up in the table for @date as of this poll,2026-06-13,20260613,2026-06-14T04:00:02,238,202926,"{""row_count"": 202926, ""distinct_instruments"": 289, ""sum_total_nop"": 3678247456.4423, ""sum_real_nop"": 3594109170.982, ""sum_cfd_nop"": 84138285.4603, ""sum_total_units"": 11471133503.33759, ""max_update_date"": ""2026-06-14T03:43:37""}"
TARGET_BI_DB_Crypto_NOP_CID,BI_DB_dbo.BI_DB_Crypto_NOP_CID @ @date  (the SP's INSERT target — CID level),What ended up in the table for @date as of this poll,2026-06-13,20260613,2026-06-14T04:00:02,8099,5118116,"{""row_count"": 5118116, ""distinct_cids"": 1609034, ""sum_total_nop"": 3678247456.4423, ""sum_equity_real"": 3590995404.86, ""distinct_tangany_values"": 5, ""max_update_date"": ""2026-06-14T03:42:54""}"
SP_Crypto_NOP_run_history,BI_DB_dbo.DataSolutionsProcessesStatus — SP_Crypto_NOP runs for @dateid,Number of runs and most-recent timestamps for @dateid,2026-06-13,20260613,2026-06-14T04:00:02,200,2,"{""row_count"": 2, ""start_count"": 1, ""complete_count"": 1, ""last_event_ts"": ""2026-06-14T03:43:39""}"
