source_id,source_label,scope,target_date,target_dateid,poll_at_utc,elapsed_ms,row_count,fingerprint_json
BI_DB_PositionPnL,BI_DB_dbo.BI_DB_PositionPnL,WHERE DateID = @dateid (crypto + non-crypto; SP filters crypto downstream),2026-06-26,20260626,2026-06-27T09:00:01,6126,142891744,"{""row_count"": 142891744, ""distinct_cids"": 2800541, ""distinct_instruments"": 10550, ""distinct_positions"": 142891744, ""sum_nop"": 14662284915.3059, ""sum_units"": 14257293712.44871, ""sum_amount"": 15317450751.244, ""sum_position_pnl"": -1098484391.25}"
BI_DB_PositionPnL_crypto_only,BI_DB_dbo.BI_DB_PositionPnL (joined to crypto Dim_Instrument),Exactly what #pnl_posDist produces in the SP,2026-06-26,20260626,2026-06-27T09:00:01,1330,24374223,"{""row_count"": 24374223, ""distinct_cids"": 1604104, ""distinct_instruments"": 289, ""sum_nop"": 3438156853.3165, ""sum_units"": 11594171124.566685}"
Dim_Position_matched_to_crypto_PnL,DWH_dbo.Dim_Position (intersected with crypto PositionPnL @dateid),Mirrors the SP's #pos join: only positions whose PositionID is in crypto PositionPnL @dateid AND satisfy OpenDateID <= @dateid AND (CloseDateID > @dateid OR CloseDateID = 0),2026-06-26,20260626,2026-06-27T09:00:01,12032,24374223,"{""row_count"": 24374223, ""distinct_positions"": 24374223, ""opened_on_date"": 18312, ""closed_on_date"": 0, ""sum_initial_amount_cents"": 550307249688.0}"
Dim_Instrument_crypto,DWH_dbo.Dim_Instrument (InstrumentTypeID = 10),All-time crypto instruments referenced by the SP,2026-06-26,20260626,2026-06-27T09:00:01,52,823,"{""row_count"": 823, ""max_instrument_id"": 228002, ""distinct_buy_currencies"": 706, ""distinct_sell_currencies"": 24}"
Fact_CurrencyPriceWithSplit,DWH_dbo.Fact_CurrencyPriceWithSplit,WHERE OccurredDateID = @dateid (drives EOD_Bid_Price),2026-06-26,20260626,2026-06-27T09:00:01,257,16017,"{""row_count"": 16017, ""distinct_instruments"": 16017, ""sum_bid"": 20308877.509395, ""sum_ask"": 20343690.478698, ""max_bid"": 9704804.35}"
Fact_CurrencyPriceWithSplit_crypto,DWH_dbo.Fact_CurrencyPriceWithSplit (joined to crypto Dim_Instrument),Subset actually used in #NOP_1/#NOP_2 inner join,2026-06-26,20260626,2026-06-27T09:00:01,239,795,"{""row_count"": 795, ""distinct_instruments"": 795, ""sum_bid"": 13378685.438833}"
Fact_SnapshotCustomer,DWH_dbo.Fact_SnapshotCustomer @ @dateid (via Dim_Range),Exactly what #fsc selects,2026-06-26,20260626,2026-06-27T09:00:01,795,48211461,"{""row_count"": 48211461, ""distinct_real_cids"": 48211461, ""sum_iscb_valid"": 47449814, ""dlt_user_count"": 98461}"
Dim_Customer,"DWH_dbo.Dim_Customer (TanganyStatusID, RegisteredReal)",Full table size + Tangany distribution + registrations <= @date,2026-06-26,20260626,2026-06-27T09:00:01,257,48211461,"{""row_count"": 48211461, ""distinct_tangany_statuses"": 6, ""registered_real_le_date"": 48204183, ""registered_real_eq_date"": 7278}"
V_GermanBaFin,BI_DB_dbo.V_GermanBaFin @ @dateid,WHERE DateID = @dateid (drives IsGermanBaFin flag),2026-06-26,20260626,2026-06-27T09:00:01,3007,152277,"{""row_count"": 152277, ""distinct_cids"": 152277}"
External_TanganyStatus_dict,BI_DB_dbo.External_UserApiDB_Dictionary_TanganyStatus,Tangany status lookup (full table),2026-06-26,20260626,2026-06-27T09:00:01,2090,6,"{""row_count"": 6, ""max_id"": 6, ""distinct_names"": 6}"
Apex_Enrolment_optout_general,"Apex UserProgramEnrolment + History — opt-out (UserProgramID=2, status=2)",Exactly what #opt_out_general selects,2026-06-26,20260626,2026-06-27T09:00:01,16561,1609918,"{""row_count"": 1609918, ""distinct_gcids"": 1609918}"
Apex_Enrolment_optin_ETH,"Apex UserProgramEnrolment + History — opt-in ETH (UserProgramID=3, status=1)",Exactly what #opt_in_ETH selects,2026-06-26,20260626,2026-06-27T09:00:01,17197,370208,"{""row_count"": 370208, ""distinct_gcids"": 370208}"
BI_DB_Client_Balance_CID_Level_New,BI_DB_dbo.BI_DB_Client_Balance_CID_Level_New @ @dateid,TanganyStatus patch source (UPDATE after #fsc),2026-06-26,20260626,2026-06-27T09:00:01,1005,6921153,"{""row_count"": 6921153, ""distinct_cids"": 6920510, ""distinct_tangany_values"": 6, ""sum_total_real_crypto"": 5289994359.52, ""sum_position_pnl_crypto_real"": -1931425696.74}"
Dim_Range,DWH_dbo.Dim_Range,Anchors @DateID -> DateRangeID join used in #fsc,2026-06-26,20260626,2026-06-27T09:00:01,695,1331692,"{""row_count"": 1331692, ""max_id"": 202606261231}"
Dim_Regulation,DWH_dbo.Dim_Regulation,INNER joined in #fsc,2026-06-26,20260626,2026-06-27T09:00:01,42,15,"{""row_count"": 15, ""max_id"": 14}"
Dim_Label,DWH_dbo.Dim_Label,INNER joined in #fsc,2026-06-26,20260626,2026-06-27T09:00:01,160,26,"{""row_count"": 26, ""max_id"": 31}"
Dim_MifidCategorization,DWH_dbo.Dim_MifidCategorization,INNER joined in #fsc,2026-06-26,20260626,2026-06-27T09:00:01,40,6,"{""row_count"": 6, ""max_id"": 5}"
Dim_AccountType,DWH_dbo.Dim_AccountType,INNER joined in #fsc,2026-06-26,20260626,2026-06-27T09:00:01,45,19,"{""row_count"": 19, ""max_id"": 18}"
Dim_PlayerLevel,DWH_dbo.Dim_PlayerLevel,INNER joined in #fsc,2026-06-26,20260626,2026-06-27T09:00:01,28,8,"{""row_count"": 8, ""max_id"": 7}"
Dim_PlayerStatus,DWH_dbo.Dim_PlayerStatus,INNER joined in #fsc,2026-06-26,20260626,2026-06-27T09:00:01,59,16,"{""row_count"": 16, ""max_id"": 15}"
Dim_Country,DWH_dbo.Dim_Country,INNER joined in #fsc,2026-06-26,20260626,2026-06-27T09:00:01,598,251,"{""row_count"": 251, ""max_id"": 250}"
TARGET_BI_DB_Crypto_NOP,BI_DB_dbo.BI_DB_Crypto_NOP @ @date  (the SP's INSERT target — instrument level),What ended up in the table for @date as of this poll,2026-06-26,20260626,2026-06-27T09:00:01,599,202507,"{""row_count"": 202507, ""distinct_instruments"": 289, ""sum_total_nop"": 3438156853.3165, ""sum_real_nop"": 3361674077.2242, ""sum_cfd_nop"": 76482776.0923, ""sum_total_units"": 11594171124.566685, ""max_update_date"": ""2026-06-27T03:46:26""}"
TARGET_BI_DB_Crypto_NOP_CID,BI_DB_dbo.BI_DB_Crypto_NOP_CID @ @date  (the SP's INSERT target — CID level),What ended up in the table for @date as of this poll,2026-06-26,20260626,2026-06-27T09:00:01,1326,5099930,"{""row_count"": 5099930, ""distinct_cids"": 1604104, ""sum_total_nop"": 3438156853.3165, ""sum_equity_real"": 3358567209.01, ""distinct_tangany_values"": 5, ""max_update_date"": ""2026-06-27T03:45:31""}"
SP_Crypto_NOP_run_history,BI_DB_dbo.DataSolutionsProcessesStatus — SP_Crypto_NOP runs for @dateid,Number of runs and most-recent timestamps for @dateid,2026-06-26,20260626,2026-06-27T09:00:01,766,2,"{""row_count"": 2, ""start_count"": 1, ""complete_count"": 1, ""last_event_ts"": ""2026-06-27T03:46:27""}"
