source_id,source_label,scope,target_date,target_dateid,poll_at_utc,elapsed_ms,row_count,fingerprint_json
BI_DB_PositionPnL,BI_DB_dbo.BI_DB_PositionPnL,WHERE DateID = @dateid (crypto + non-crypto; SP filters crypto downstream),2026-06-11,20260611,2026-06-12T09:00:02,9088,140482242,"{""row_count"": 140482242, ""distinct_cids"": 2766080, ""distinct_instruments"": 10505, ""distinct_positions"": 140482242, ""sum_nop"": 14880627966.7035, ""sum_units"": 14119613348.230726, ""sum_amount"": 15085450439.984, ""sum_position_pnl"": -604240976.59}"
BI_DB_PositionPnL_crypto_only,BI_DB_dbo.BI_DB_PositionPnL (joined to crypto Dim_Instrument),Exactly what #pnl_posDist produces in the SP,2026-06-11,20260611,2026-06-12T09:00:02,3103,24402514,"{""row_count"": 24402514, ""distinct_cids"": 1610136, ""distinct_instruments"": 289, ""sum_nop"": 3635050230.6194, ""sum_units"": 11478565921.739866}"
Dim_Position_matched_to_crypto_PnL,DWH_dbo.Dim_Position (intersected with crypto PositionPnL @dateid),Mirrors the SP's #pos join: only positions whose PositionID is in crypto PositionPnL @dateid AND satisfy OpenDateID <= @dateid AND (CloseDateID > @dateid OR CloseDateID = 0),2026-06-11,20260611,2026-06-12T09:00:02,48921,24402514,"{""row_count"": 24402514, ""distinct_positions"": 24402514, ""opened_on_date"": 28504, ""closed_on_date"": 0, ""sum_initial_amount_cents"": 550068409358.0}"
Dim_Instrument_crypto,DWH_dbo.Dim_Instrument (InstrumentTypeID = 10),All-time crypto instruments referenced by the SP,2026-06-11,20260611,2026-06-12T09:00:02,73,823,"{""row_count"": 823, ""max_instrument_id"": 228002, ""distinct_buy_currencies"": 706, ""distinct_sell_currencies"": 24}"
Fact_CurrencyPriceWithSplit,DWH_dbo.Fact_CurrencyPriceWithSplit,WHERE OccurredDateID = @dateid (drives EOD_Bid_Price),2026-06-11,20260611,2026-06-12T09:00:02,212,16017,"{""row_count"": 16017, ""distinct_instruments"": 16017, ""sum_bid"": 20437237.021721, ""sum_ask"": 20479964.637587, ""max_bid"": 10178530.31}"
Fact_CurrencyPriceWithSplit_crypto,DWH_dbo.Fact_CurrencyPriceWithSplit (joined to crypto Dim_Instrument),Subset actually used in #NOP_1/#NOP_2 inner join,2026-06-11,20260611,2026-06-12T09:00:02,349,795,"{""row_count"": 795, ""distinct_instruments"": 795, ""sum_bid"": 13742677.629492}"
Fact_SnapshotCustomer,DWH_dbo.Fact_SnapshotCustomer @ @dateid (via Dim_Range),Exactly what #fsc selects,2026-06-11,20260611,2026-06-12T09:00:02,1650,48046324,"{""row_count"": 48046324, ""distinct_real_cids"": 48046324, ""sum_iscb_valid"": 47287852, ""dlt_user_count"": 98461}"
Dim_Customer,"DWH_dbo.Dim_Customer (TanganyStatusID, RegisteredReal)",Full table size + Tangany distribution + registrations <= @date,2026-06-11,20260611,2026-06-12T09:00:02,1931,48046324,"{""row_count"": 48046324, ""distinct_tangany_statuses"": 6, ""registered_real_le_date"": 48036530, ""registered_real_eq_date"": 9794}"
V_GermanBaFin,BI_DB_dbo.V_GermanBaFin @ @dateid,WHERE DateID = @dateid (drives IsGermanBaFin flag),2026-06-11,20260611,2026-06-12T09:00:02,8220,152546,"{""row_count"": 152546, ""distinct_cids"": 152546}"
External_TanganyStatus_dict,BI_DB_dbo.External_UserApiDB_Dictionary_TanganyStatus,Tangany status lookup (full table),2026-06-11,20260611,2026-06-12T09:00:02,3772,6,"{""row_count"": 6, ""max_id"": 6, ""distinct_names"": 6}"
Apex_Enrolment_optout_general,"Apex UserProgramEnrolment + History — opt-out (UserProgramID=2, status=2)",Exactly what #opt_out_general selects,2026-06-11,20260611,2026-06-12T09:00:02,38614,1563257,"{""row_count"": 1563257, ""distinct_gcids"": 1563257}"
Apex_Enrolment_optin_ETH,"Apex UserProgramEnrolment + History — opt-in ETH (UserProgramID=3, status=1)",Exactly what #opt_in_ETH selects,2026-06-11,20260611,2026-06-12T09:00:02,20813,366270,"{""row_count"": 366270, ""distinct_gcids"": 366270}"
BI_DB_Client_Balance_CID_Level_New,BI_DB_dbo.BI_DB_Client_Balance_CID_Level_New @ @dateid,TanganyStatus patch source (UPDATE after #fsc),2026-06-11,20260611,2026-06-12T09:00:02,10345,6873959,"{""row_count"": 6873959, ""distinct_cids"": 6873232, ""distinct_tangany_values"": 6, ""sum_total_real_crypto"": 5286435534.51, ""sum_position_pnl_crypto_real"": -1736990874.43}"
Dim_Range,DWH_dbo.Dim_Range,Anchors @DateID -> DateRangeID join used in #fsc,2026-06-11,20260611,2026-06-12T09:00:02,681,1329143,"{""row_count"": 1329143, ""max_id"": 202606111231}"
Dim_Regulation,DWH_dbo.Dim_Regulation,INNER joined in #fsc,2026-06-11,20260611,2026-06-12T09:00:02,41,15,"{""row_count"": 15, ""max_id"": 14}"
Dim_Label,DWH_dbo.Dim_Label,INNER joined in #fsc,2026-06-11,20260611,2026-06-12T09:00:02,404,26,"{""row_count"": 26, ""max_id"": 31}"
Dim_MifidCategorization,DWH_dbo.Dim_MifidCategorization,INNER joined in #fsc,2026-06-11,20260611,2026-06-12T09:00:02,248,6,"{""row_count"": 6, ""max_id"": 5}"
